058a3c06-c863-4ee3-9e4b-80c6ab4e6678,OL1955942W,Nightflyers,"The crew of the starship *Nightflyer* is heading into the outer reaches of known space in search of a legendary alien race known as the *volcryn*.
The mission is led by Karoly d'Branin and the ship captained by the mysterious Royd Eris, who appears only as a hologram who drifts among them, sometimes playing chess with the beautiful and brilliant warrior, Melantha Jhirl.
Soon the explorers begin to feel they are being watched. Macabre accidents befall them one by one. Is there someone else on board? Royd won't say. And there is no turning back: the *volcryn* are near...",https://covers.openlibrary.org/b/id/11298724-M.jpg,OPENLIBRARY
24983645-eeec-4d9f-89f2-3fb931aa595d,OL1955947W,Tuf Voyaging,"""Haviland Tuf is an honest space-trader who likes cats. So how is it that, in competition with the worst villains the universe has to offer, he's become the proud owner of the last seedship of Earth's legendary Ecological Engineering Corps? Never mind, just be thankful that the most powerful weapon in human space is in good hands--hands which now control cellular material for thousands of outlandish creatures. Armed with this unique equipment, Tuf is set to tackle the problems that human settlers have created in colonizing far-flung worlds: hosts of hostile monsters, a population hooked on procreation, a dictator who unleashes plagues to get his own way ... and in every case, the only thing that stands between the colonists and disaster is Tuf's ingenuity--and his reputation as a man of integrity in a universe of rogues.""--Page 4 of cover.",https://covers.openlibrary.org/b/id/15125395-M.jpg,OPENLIBRARY
361e496e-2676-4650-81cc-6b94d48c4717,OL44198123W,A Game of Thrones [1/2],,https://covers.openlibrary.org/b/id/7134574-M.jpg,OPENLIBRARY
218d719c-5728-4509-b507-72e2e399ad1b,OL257943W,A Game of Thrones,"***A Game of Thrones*** is the inaugural novel in ***A Song of Ice and Fire***, an epic series of fantasy novels crafted by the American author **George R. R. Martin**. Published on August 1, 1996, this novel introduces readers to the richly detailed world of Westeros and Essos, where political intrigue, power struggles, and magical elements intertwine.

The story unfolds through multiple perspectives, each chapter focusing on a different character, allowing readers to experience the narrative from various angles. This complex structure has become a hallmark of Martin's storytelling, immersing readers in the lives and motivations of a diverse cast.

### Plot Summary

Set in the fictional continents of Westeros and Essos, the narrative revolves around the power struggles among noble families vying for the Iron Throne, the seat of power in the Seven Kingdoms of Westeros. The story is rich with political intrigue, betrayal, and epic battles, as well as a deep exploration of themes such as loyalty, honor, and the consequences of power.

### Themes

The novel explores themes of power, loyalty, and the moral complexities of leadership. It delves into the consequences of ambition and the struggle between personal honor and political necessity. The richly detailed world-building and intricate character development make ***A Game of Thrones*** a compelling and immersive read.

### Key Characters

- **Eddard ""Ned"" Stark**: The honorable Lord of Winterfell and Warden of the North, known for his unwavering honor and sense of duty.
- **Catelyn Stark**: The devoted wife of Eddard Stark, whose strength and wisdom guide her family through challenging times.
- **Robert Baratheon**: The King of the Seven Kingdoms, who won the throne through rebellion. His reign is marked by political intrigue and personal struggles, reflecting the broader conflicts of the realm.
- **Cersei Lannister**: The ambitious and cunning Queen of Westeros, whose political acumen and determination make her a formidable presence in the court.
- **Jaime Lannister**: A skilled swordsman and member of the Kingsguard, known for his prowess in battle and complex loyalties.
- **Tyrion Lannister**: The witty and resourceful dwarf, known for his sharp mind and cunning, navigating the treacherous politics of the realm.
- **Daenerys Targaryen**: An exiled princess of House Targaryen, seeking to reclaim her birthright and restore her family's dynasty.
- **Jon Snow**: The bastard son of Eddard Stark, who joins the Night's Watch and faces unique challenges in the far north.
- **Sansa Stark**: The eldest daughter of Eddard Stark, initially known for her naivety and romantic ideals, who learns to navigate the complexities of court life.
- **Arya Stark**: The youngest daughter of Eddard Stark, known for her spirited and adventurous nature, seeking her own path in the world.
- **Bran Stark**: The second son of Eddard Stark, whose life takes a dramatic turn.

### Awards and Recognition

- Winner of the 1997 Locus Award
- Nominated for the 1997 Nebula Award
- Nominated for the 1997 World Fantasy Award
- Winner of the 1997 Hugo Award for Best Novella for ""Blood of the Dragon,"" which includes the Daenerys Targaryen chapters from the novel
- Became a New York Times Bestseller in January 2011 and reached No. 1 on the list in July 2011

Followed by: [***A Clash of Kings***][1]

[1]: https://openlibrary.org/works/OL257939W",https://covers.openlibrary.org/b/id/9269962-M.jpg,OPENLIBRARY
d4c2f369-3415-4a08-8925-795cd00aae26,OL15330435W,"Le Trône de fer, tome 7",,https://covers.openlibrary.org/b/id/11302826-M.jpg,OPENLIBRARY
27f56eae-283d-4083-b52b-e4e28162cdaf,OL18016709W,Fire & Blood,"The first volume of a definitive two-part history of the Targaryens in Westeros is set centuries before the events of ""A Game of Thrones"" and answers key questions about the dynasty's origins, conflicts and relationships with dragons.",https://covers.openlibrary.org/b/id/12063529-M.jpg,OPENLIBRARY
a0ddee04-5a2b-4bbb-a67a-9b7ee1aa66c5,OL257948W,A Feast for Crows,"Few books have captivated the imagination and won the devotion and praise of readers and critics everywhere as has George R. R. Martin’s monumental epic cycle of high fantasy. Now, in *A Feast for Crows*, Martin delivers the long-awaited fourth book of his landmark series, as a kingdom torn asunder finds itself at last on the brink of peace . . . only to be launched on an even more terrifying course of destruction.

***A Feast for Crows***

It seems too good to be true. After centuries of bitter strife and fatal treachery, the seven powers dividing the land have decimated one another into an uneasy truce. Or so it appears. . . . With the death of the monstrous King Joffrey, Cersei is ruling as regent in King’s Landing. Robb Stark’s demise has broken the back of the Northern rebels, and his siblings are scattered throughout the kingdom like seeds on barren soil. Few legitimate claims to the once desperately sought Iron Throne still exist—or they are held in hands too weak or too distant to wield them effectively. The war, which raged out of control for so long, has burned itself out. 

But as in the aftermath of any climactic struggle, it is not long before the survivors, outlaws, renegades, and carrion eaters start to gather, picking over the bones of the dead and fighting for the spoils of the soon-to-be dead. Now in the Seven Kingdoms, as the human crows assemble over a banquet of ashes, daring new plots and dangerous new alliances are formed, while surprising faces—some familiar, others only just appearing—are seen emerging from an ominous twilight of past struggles and chaos to take up the challenges ahead. 

It is a time when the wise and the ambitious, the deceitful and the strong will acquire the skills, the power, and the magic to survive the stark and terrible times that lie before them. It is a time for nobles and commoners, soldiers and sorcerers, assassins and sages to come together and stake their fortunes . . . and their lives. For at a feast for crows, many are the guests—but only a few are the survivors.

Preceded by: [***A Storm of Swords***][1]
Followed by: [***A Dance With Dragons***][2]

([Source][3])

[1]: https://openlibrary.org/works/OL257914W
[2]: https://openlibrary.org/works/OL1955906W
[3]: https://georgerrmartin.com/grrm_book/a-feast-for-crows-a-song-of-ice-and-fire-book-four/",https://covers.openlibrary.org/b/id/6501256-M.jpg,OPENLIBRARY
c712124e-f4ee-40e1-a7d7-fc0c571982b8,OL44186212W,战士,,,OPENLIBRARY
aaf3a120-d77e-416f-a9aa-7ec19c9470eb,OL20327883W,El caballero de los siete reinos,,,OPENLIBRARY
8482eb38-f99f-4011-baaf-a5ee84c6fa12,OL44088429W,El caballero de los siete reinos,,,OPENLIBRARY
179a440b-10e7-468c-88ec-6eb00e75dcd0,OL1955906W,A Dance With Dragons,"In the aftermath of a colossal battle, the future of the Seven Kingdoms hangs in the balance once again–beset by newly emerging threats from every direction. In the east, Daenerys Targaryen, the last scion of House Targaryen, rules with her three dragons as queen of a city built on dust and death. But Daenerys has three times three thousand enemies, and many have set out to find her. Yet, as they gather, one young man embarks upon his own quest for the queen, with an entirely different goal in mind.

Fleeing from Westeros with a price on his head, Tyrion Lannister, too, is making his way to Daenerys. But his newest allies in this quest are not the rag-tag band they seem, and at their heart lies one who could undo Daenerys’s claim to Westeros forever.

To the north lies the mammoth Wall of ice and stone–a structure only as strong as those guarding it. There, Jon Snow, 998th Lord Commander of the Night’s Watch, will face his greatest challenge yet. For he has powerful foes not only within the Watch but also beyond, in the land of the creatures of ice.

And from all corners, bitter conflicts soon reignite, intimate betrayals are perpetrated, and a grand cast of outlaws and priests, soldiers and skinchangers, nobles and slaves, will face seemingly insurmountable obstacles. Some will fail, others will grow in the strength of darkness. But in a time of rising restlessness, the tides of destiny and politics will lead inevitably to the greatest dance of all. . . .

Preceded by: [***A Feast for Crows***][1]
Followed by: ***The Winds of Winter*** (planned)

([Source][3])


[1]: https://openlibrary.org/works/OL257948W

[3]: https://georgerrmartin.com/grrm_book/a-dance-with-dragons/",https://covers.openlibrary.org/b/id/11298743-M.jpg,OPENLIBRARY
8c8bfe3a-8fc0-41cd-a7c4-01ee8c86fbbb,OL257939W,A Clash of Kings,"In this thrilling sequel to *A Game of Thrones*, George R. R. Martin has created a work of unsurpassed vision, power, and imagination. *A Clash of Kings* transports us to a world of revelry and revenge, wizardry and warfare unlike any we have ever experienced.

***A Clash of Kings***

A comet the color of blood and flame cuts across the sky. Two great leaders—Lord Eddard Stark and Robert Baratheon—who hold sway over an age of enforced peace are dead, victims of royal treachery. Now, from the ancient citadel of Dragonstone to the forbidding shores of Winterfell, chaos reigns. Six factions struggle for control of a divided land and the Iron Throne of the Seven Kingdoms, preparing to stake their claims through tempest, turmoil, and war.

It is a tale in which brother plots against brother and the dead rise to walk in the night. Here a princess masquerades as an orphan boy; a knight of the mind prepares a poison for a treacherous sorceress; and wild men descend from the Mountains of the Moon to ravage the countryside. Against a backdrop of incest and fratricide, alchemy and murder, victory may go to the men and women possessed of the coldest steel...and the coldest hearts. For when kings clash, the whole land trembles.

Preceded by: [***A Game of Thrones***][1]
Followed by: [***A Storm of Swords***][2]

([Source][3]) 

[1]: https://openlibrary.org/works/OL257943W
[2]: https://openlibrary.org/works/OL257914W
[3]: https://georgerrmartin.com/grrm_book/a-clash-of-kings-a-song-of-ice-and-fire-book-two/",https://covers.openlibrary.org/b/id/8231751-M.jpg,OPENLIBRARY
adb61ab3-ddea-4fb5-a307-e53ba437d4e3,OL42563152W,Game of Thrones [graphic novel],,,OPENLIBRARY
84f67320-497c-4b6a-b80a-f401dbc08bf4,OL19331998W,Old Venus,"{type=/type/text, value=""This original anthology of all-new stories harkens back to the Golden Age of SF, when science fiction was filled with tales from our own solar system, at a time when no one knew what lay on the surface of our nearest galactic neighbors and speculation ran rampant. And though that old solar system was ""disproved"" in the 1960s, when space probes showed that the real worlds were very different from those of our imaginations, these linked anthologies take us back to the time when it still seemed possible that Mars was home to dying civilizations, and Venus was a steamy, swampy jungle world, with strange creatures lurking amidst the lush vegetation. ""--}",https://covers.openlibrary.org/b/id/15121451-M.jpg,OPENLIBRARY
fd8c67b9-fac1-4227-9074-8e547a378af1,OL17079158W,Dangerous Women,"This volume of warriors, bad girls and dragonriders includes stories by worldwide bestselling authors. This first volume includes an original 35,000 word novella revealing the origins of the civil war in Westeros (before the events in *A Game of Thromes*.)",https://covers.openlibrary.org/b/id/14658115-M.jpg,OPENLIBRARY
2a15a0d2-f97e-46e1-aacb-dc7b312318d1,OL19896989W,Old Mars,,https://covers.openlibrary.org/b/id/15122499-M.jpg,OPENLIBRARY
c9e68882-bd49-4a61-a71f-e5b7e0d79910,OL20090707W,Warriors 2,,https://covers.openlibrary.org/b/id/11300407-M.jpg,OPENLIBRARY
ffc62ffa-13ad-45ae-9f1b-b61350a5defb,OL24678570W,Warriors 1,,https://covers.openlibrary.org/b/id/11381204-M.jpg,OPENLIBRARY
778c7d75-e9d6-4de7-8bff-452aa75dbf5a,OL15640064W,Warriors,"Major anthology collection of never-before-published tales of war and warriors features some of today's most popular writers of fantasy. — There are warriors of every shape, size, and color in these pages, warriors from every epoch of human history, from yesterday and today and tomorrow, and from worlds that never were. Some of the stories will make you sad, some will make you laugh, and many will keep you on the edge of your seat.",https://covers.openlibrary.org/b/id/15119628-M.jpg,OPENLIBRARY
cbc056bd-4c92-4804-a51c-41ab37c8f0ec,OL16261015W,Songs of the Dying Earth,"{type=/type/text, value=An anthology prepared in tribute to the career of Jack Vance features original tales inspired by ""The Dying Earth"" and includes contributions by such genre masters as Neil Gaiman, Tanith Lee, and Robert Silverberg.}",https://covers.openlibrary.org/b/id/15121490-M.jpg,OPENLIBRARY
ed347643-3d51-4877-8117-53497e3029f1,OL28807271W,Pairing Up,,https://covers.openlibrary.org/b/id/15126227-M.jpg,OPENLIBRARY
86e0f933-9458-4dda-85d9-9a54bc35685a,OL21676712W,Three Kings,,https://covers.openlibrary.org/b/id/15124732-M.jpg,OPENLIBRARY
fdb554d8-f85d-48d6-aa6f-853601e91a55,OL19742732W,Low Chicago,,https://covers.openlibrary.org/b/id/15122924-M.jpg,OPENLIBRARY
609aa754-5137-4f57-a12e-d6973ee2d7d6,OL19631217W,Mississippi Roll,"After the suspicious death of a crew member on the historical steamboat Natchez, retired NY police detective Leo Storgman seeks to discover the ship's secrets, including the truth behind ghostly sightings of its first captain.",https://covers.openlibrary.org/b/id/15119843-M.jpg,OPENLIBRARY
3569da8f-4d99-4dcf-86ab-dc6fe2f8147b,OL19369753W,High Stakes,"Officer Francis, vigilante joker ""The Infamous Black Tongue,"" and ace thief Tesseract are forced by a cold-blooded Baba Yaga into an illegal fight ring as part of her effort to placate a vicious monster from another dimension.",https://covers.openlibrary.org/b/id/15122825-M.jpg,OPENLIBRARY
4b31a27f-ddee-4c75-b7c3-1bc7eb91f2b9,OL17465397W,Busted Flush,"A collection of ""Wild Cards"" tales finds veteran ace John Fortune assembling a team of powerful mutants to assist the world's troubled regions, in a volume that includes contributions by such writers as Melinda Snodgrass, Carry Vaughn, and Stephen Leigh.",https://covers.openlibrary.org/b/id/15119602-M.jpg,OPENLIBRARY
4b376e7a-6566-4581-a7e2-30ce07d54800,OL24490919W,Death Draws Five,,https://covers.openlibrary.org/b/id/11107865-M.jpg,OPENLIBRARY
712b64c2-54fa-4b09-ad5b-e01e1ac388c9,OL15181593W,Deuces Down,"On September 15, 1946, a biological weapon created by an alien race was accidently detonated above the streets of New York City, killing countless numbers of men, women, and children.  But those who survived the initial explosion soon began to wish they had died also, once they discovered they had been forever mutated by the virus unleashed in the blast...When the first volume in the Wild Cards series made its debut in 1986, it caused a sensation in the science fiction and fantasy communities.  Here were stories of superpowered human beings in a real world setting, detailing the lives of ""Aces"" - those given superhuman powers by the ""Wild Cards"" virus - and ""Jokers"" - those whom the virus transformed into freaks and monsters.  Over the course of fifteen volumes, the world created by editor George R.R. Martin and some of SF's most talented writers was explored through the eyes of both Aces and Jokers across the globe.In this all-new collection of Wild Cards stories, the spotlight is on the most unusual Wild Cards of them all - the Deuces.  As you'll discover in this thrilling collection, their role in the Wild Cards Universe is just as important as that of the Aces and the Jokers.  In fact, their actions have affected the course of Wild Cards history.Set in an alternate, shared-world universe, Deuces Down is the one place you'll find such never-before-told tales as John J. Miller's exciting 1969 World Series between the Baltimore Orioles and the Brooklyn Dodgers; Michael Cassutt's first moon landing, when the whole world wasn't watching; Walter Simon's Great New York Blackout of 1977; Melinda M. Snodgrass's account of Grace Kelly's mysterious disappearance during the filming of The French Lieutenant's Woman.  It's a strange and terrifying world where anything can happen.  A world of Wild Cards.",https://covers.openlibrary.org/b/id/11291494-M.jpg,OPENLIBRARY
27d86322-10be-4bd2-919b-a59d79fc3768,OL11021268W,Jokertown shuffle,,https://covers.openlibrary.org/b/id/369194-M.jpg,OPENLIBRARY
